DateID,Date,Year,Month,Day,Month-Year,Day-Month-Year,ChicagoFiscalYear,IllinoisFiscalYear,Federal Holiday,DayOfWeek,Weekend,MinTemp(F),MaxTemp(F),New Snow,Snow Depth,Precipitation
1253,6/6/2015,2015,6,6,06_2015,06_06_2015,2015,2015,,Saturday,weekend,52,71,0,0,0
1254,6/7/2015,2015,6,7,06_2015,07_06_2015,2015,2015,,Sunday,weekend,55,81,0,0,0.36
1255,6/8/2015,2015,6,8,06_2015,08_06_2015,2015,2015,,Monday,weekday,61,84,0.001,0,0.04
1256,6/9/2015,2015,6,9,06_2015,09_06_2015,2015,2015,,Tuesday,weekday,60,85,0,0,0
1257,6/10/2015,2015,6,10,06_2015,10_06_2015,2015,2015,,Wednesday,weekday,68,92,0,0,0
1258,6/11/2015,2015,6,11,06_2015,11_06_2015,2015,2015,,Thursday,weekday,58,72,0,0,0.27
1259,6/12/2015,2015,6,12,06_2015,12_06_2015,2015,2015,,Friday,weekday,56,67,0,0,0.13
1260,6/13/2015,2015,6,13,06_2015,13_06_2015,2015,2015,,Saturday,weekend,56,86,0,0,0.4
1261,6/14/2015,2015,6,14,06_2015,14_06_2015,2015,2015,,Sunday,weekend,68,83,0,0,0.6
1262,6/15/2015,2015,6,15,06_2015,15_06_2015,2015,2015,,Monday,weekday,68,80,0,0,2.56
1263,6/16/2015,2015,6,16,06_2015,16_06_2015,2015,2015,,Tuesday,weekday,56,72,0,0,0
1264,6/17/2015,2015,6,17,06_2015,17_06_2015,2015,2015,,Wednesday,weekday,56,72,0,0,0.14
1265,6/18/2015,2015,6,18,06_2015,18_06_2015,2015,2015,,Thursday,weekday,58,79,0,0,0.27
1266,6/19/2015,2015,6,19,06_2015,19_06_2015,2015,2015,,Friday,weekday,54,67,0,0,0
1267,6/20/2015,2015,6,20,06_2015,20_06_2015,2015,2015,,Saturday,weekend,53,78,0,0,0.31
1268,6/21/2015,2015,6,21,06_2015,21_06_2015,2015,2015,,Sunday,weekend,67,84,0,0,0
1269,6/22/2015,2015,6,22,06_2015,22_06_2015,2015,2015,,Monday,weekday,66,83,0,0,0.09
1270,6/23/2015,2015,6,23,06_2015,23_06_2015,2015,2015,,Tuesday,weekday,63,82,0,0,0
1271,6/24/2015,2015,6,24,06_2015,24_06_2015,2015,2015,,Wednesday,weekday,60,79,0,0,0.001
1272,6/25/2015,2015,6,25,06_2015,25_06_2015,2015,2015,,Thursday,weekday,61,79,0,0,1.01
1273,6/26/2015,2015,6,26,06_2015,26_06_2015,2015,2015,,Friday,weekday,58,67,0,0,0.13
1274,6/27/2015,2015,6,27,06_2015,27_06_2015,2015,2015,,Saturday,weekend,56,76,0,0,0
1275,6/28/2015,2015,6,28,06_2015,28_06_2015,2015,2015,,Sunday,weekend,54,79,0,0,0.02
1276,6/29/2015,2015,6,29,06_2015,29_06_2015,2015,2015,,Monday,weekday,64,75,0,0,0.62
1277,6/30/2015,2015,6,30,06_2015,30_06_2015,2015,2015,,Tuesday,weekday,57,77,0,0,0.17
1278,7/1/2015,2015,7,1,07_2015,01_07_2015,2015,2016,,Wednesday,weekday,54,69,0,0,0
1279,7/2/2015,2015,7,2,07_2015,02_07_2015,2015,2016,,Thursday,weekday,53,69,0,0,0
1280,7/3/2015,2015,7,3,07_2015,03_07_2015,2015,2016,Independence Day observed,Friday,weekday,55,77,0,0,0
1281,7/4/2015,2015,7,4,07_2015,04_07_2015,2015,2016,Independence Day,Saturday,weekend,59,81,0,0,0
1282,7/5/2015,2015,7,5,07_2015,05_07_2015,2015,2016,,Sunday,weekend,60,83,0,0,0
1283,7/6/2015,2015,7,6,07_2015,06_07_2015,2015,2016,,Monday,weekday,64,85,0,0,0.49
1284,7/7/2015,2015,7,7,07_2015,07_07_2015,2015,2016,,Tuesday,weekday,55,71,0,0,0.27
1285,7/8/2015,2015,7,8,07_2015,08_07_2015,2015,2016,,Wednesday,weekday,54,67,0,0,0.07
1286,7/9/2015,2015,7,9,07_2015,09_07_2015,2015,2016,,Thursday,weekday,58,77,0,0,0.001
1287,7/10/2015,2015,7,10,07_2015,10_07_2015,2015,2016,,Friday,weekday,59,83,0,0,0
1288,7/11/2015,2015,7,11,07_2015,11_07_2015,2015,2016,,Saturday,weekend,61,78,0,0,0.03
1289,7/12/2015,2015,7,12,07_2015,12_07_2015,2015,2016,,Sunday,weekend,69,83,0,0,0.001
1290,7/13/2015,2015,7,13,07_2015,13_07_2015,2015,2016,,Monday,weekday,68,86,0,0,0.42
1291,7/14/2015,2015,7,14,07_2015,14_07_2015,2015,2016,,Tuesday,weekday,61,83,0,0,0
1292,7/15/2015,2015,7,15,07_2015,15_07_2015,2015,2016,,Wednesday,weekday,59,75,0,0,0
1293,7/16/2015,2015,7,16,07_2015,16_07_2015,2015,2016,,Thursday,weekday,58,75,0,0,0.97
1294,7/17/2015,2015,7,17,07_2015,17_07_2015,2015,2016,,Friday,weekday,71,92,0,0,0.06
1295,7/18/2015,2015,7,18,07_2015,18_07_2015,2015,2016,,Saturday,weekend,73,89,0,0,0.54
1296,7/19/2015,2015,7,19,07_2015,19_07_2015,2015,2016,,Sunday,weekend,65,85,0,0,0
1297,7/20/2015,2015,7,20,07_2015,20_07_2015,2015,2016,,Monday,weekday,63,85,0,0,0.001
1298,7/21/2015,2015,7,21,07_2015,21_07_2015,2015,2016,,Tuesday,weekday,65,82,0,0,0
1299,7/22/2015,2015,7,22,07_2015,22_07_2015,2015,2016,,Wednesday,weekday,64,83,0,0,0
1300,7/23/2015,2015,7,23,07_2015,23_07_2015,2015,2016,,Thursday,weekday,63,85,0,0,0
1301,7/24/2015,2015,7,24,07_2015,24_07_2015,2015,2016,,Friday,weekday,64,84,0,0,0
1302,7/25/2015,2015,7,25,07_2015,25_07_2015,2015,2016,,Saturday,weekend,69,91,0,0,0
1303,7/26/2015,2015,7,26,07_2015,26_07_2015,2015,2016,,Sunday,weekend,64,80,0,0,0.001
1304,7/27/2015,2015,7,27,07_2015,27_07_2015,2015,2016,,Monday,weekday,67,88,0,0,0
1305,7/28/2015,2015,7,28,07_2015,28_07_2015,2015,2016,,Tuesday,weekday,67,91,0,0,0
1306,7/29/2015,2015,7,29,07_2015,29_07_2015,2015,2016,,Wednesday,weekday,70,88,0,0,0.001
1307,7/30/2015,2015,7,30,07_2015,30_07_2015,2015,2016,,Thursday,weekday,65,88,0,0,0
1308,7/31/2015,2015,7,31,07_2015,31_07_2015,2015,2016,,Friday,weekday,67,87,0,0,0
1309,8/1/2015,2015,8,1,08_2015,01_08_2015,2015,2016,,Saturday,weekend,64,87,0,0,0
1310,8/2/2015,2015,8,2,08_2015,02_08_2015,2015,2016,,Sunday,weekend,67,91,0.001,0,0.53
1311,8/3/2015,2015,8,3,08_2015,03_08_2015,2015,2016,,Monday,weekday,67,82,0,0,0
1312,8/4/2015,2015,8,4,08_2015,04_08_2015,2015,2016,,Tuesday,weekday,61,82,0,0,0
1313,8/5/2015,2015,8,5,08_2015,05_08_2015,2015,2016,,Wednesday,weekday,61,82,0,0,0
1314,8/6/2015,2015,8,6,08_2015,06_08_2015,2015,2016,,Thursday,weekday,64,83,0,0,0
1315,8/7/2015,2015,8,7,08_2015,07_08_2015,2015,2016,,Friday,weekday,63,83,0,0,0
1316,8/8/2015,2015,8,8,08_2015,08_08_2015,2015,2016,,Saturday,weekend,68,82,0,0,0
1317,8/9/2015,2015,8,9,08_2015,09_08_2015,2015,2016,,Sunday,weekend,67,80,0,0,0.001
1318,8/10/2015,2015,8,10,08_2015,10_08_2015,2015,2016,,Monday,weekday,68,84,0,0,0.02
1319,8/11/2015,2015,8,11,08_2015,11_08_2015,2015,2016,,Tuesday,weekday,65,82,0,0,0
1320,8/12/2015,2015,8,12,08_2015,12_08_2015,2015,2016,,Wednesday,weekday,61,81,0,0,0
1321,8/13/2015,2015,8,13,08_2015,13_08_2015,2015,2016,,Thursday,weekday,65,85,0,0,0
1322,8/14/2015,2015,8,14,08_2015,14_08_2015,2015,2016,,Friday,weekday,67,90,0,0,0.21
1323,8/15/2015,2015,8,15,08_2015,15_08_2015,2015,2016,,Saturday,weekend,67,92,0,0,0.14
1324,8/16/2015,2015,8,16,08_2015,16_08_2015,2015,2016,,Sunday,weekend,71,89,0,0,0
1325,8/17/2015,2015,8,17,08_2015,17_08_2015,2015,2016,,Monday,weekday,68,88,0,0,0.12
1326,8/18/2015,2015,8,18,08_2015,18_08_2015,2015,2016,,Tuesday,weekday,67,83,0,0,0.4
1327,8/19/2015,2015,8,19,08_2015,19_08_2015,2015,2016,,Wednesday,weekday,62,75,0,0,0.001
1328,8/20/2015,2015,8,20,08_2015,20_08_2015,2015,2016,,Thursday,weekday,59,74,0,0,0
1329,8/21/2015,2015,8,21,08_2015,21_08_2015,2015,2016,,Friday,weekday,55,82,0,0,0
1330,8/22/2015,2015,8,22,08_2015,22_08_2015,2015,2016,,Saturday,weekend,60,81,0,0,0
1331,8/23/2015,2015,8,23,08_2015,23_08_2015,2015,2016,,Sunday,weekend,61,77,0,0,0.001
1332,8/24/2015,2015,8,24,08_2015,24_08_2015,2015,2016,,Monday,weekday,55,75,0,0,0
1333,8/25/2015,2015,8,25,08_2015,25_08_2015,2015,2016,,Tuesday,weekday,59,72,0,0,0
1334,8/26/2015,2015,8,26,08_2015,26_08_2015,2015,2016,,Wednesday,weekday,56,67,0,0,0
1335,8/27/2015,2015,8,27,08_2015,27_08_2015,2015,2016,,Thursday,weekday,51,76,0,0,0
1336,8/28/2015,2015,8,28,08_2015,28_08_2015,2015,2016,,Friday,weekday,56,72,0,0,0
1337,8/29/2015,2015,8,29,08_2015,29_08_2015,2015,2016,,Saturday,weekend,63,70,0,0,0.74
1338,8/30/2015,2015,8,30,08_2015,30_08_2015,2015,2016,,Sunday,weekend,62,77,0,0,0
1339,8/31/2015,2015,8,31,08_2015,31_08_2015,2015,2016,,Monday,weekday,60,85,0,0,0
1340,9/1/2015,2015,9,1,09_2015,01_09_2015,2015,2016,,Tuesday,weekday,68,88,0,0,0
1341,9/2/2015,2015,9,2,09_2015,02_09_2015,2015,2016,,Wednesday,weekday,72,90,0,0,0.001
1342,9/3/2015,2015,9,3,09_2015,03_09_2015,2015,2016,,Thursday,weekday,71,91,0,0,0
1343,9/4/2015,2015,9,4,09_2015,04_09_2015,2015,2016,,Friday,weekday,68,85,0,0,0
1344,9/5/2015,2015,9,5,09_2015,05_09_2015,2015,2016,,Saturday,weekend,69,87,0,0,0
1345,9/6/2015,2015,9,6,09_2015,06_09_2015,2015,2016,,Sunday,weekend,70,92,0,0,0
1346,9/7/2015,2015,9,7,09_2015,07_09_2015,2015,2016,Labor Day,Monday,weekday,76,88,0,0,0.001
1347,9/8/2015,2015,9,8,09_2015,08_09_2015,2015,2016,,Tuesday,weekday,68,81,0,0,1.04
1348,9/9/2015,2015,9,9,09_2015,09_09_2015,2015,2016,,Wednesday,weekday,58,77,0,0,0
1349,9/10/2015,2015,9,10,09_2015,10_09_2015,2015,2016,,Thursday,weekday,54,74,0,0,0.21
1350,9/11/2015,2015,9,11,09_2015,11_09_2015,2015,2016,,Friday,weekday,54,67,0,0,0.17
1351,9/12/2015,2015,9,12,09_2015,12_09_2015,2015,2016,,Saturday,weekend,50,65,0,0,0
1352,9/13/2015,2015,9,13,09_2015,13_09_2015,2015,2016,,Sunday,weekend,48,70,0,0,0
1353,9/14/2015,2015,9,14,09_2015,14_09_2015,2015,2016,,Monday,weekday,52,82,0,0,0
1354,9/15/2015,2015,9,15,09_2015,15_09_2015,2015,2016,,Tuesday,weekday,62,82,0,0,0
1355,9/16/2015,2015,9,16,09_2015,16_09_2015,2015,2016,,Wednesday,weekday,56,83,0,0,0
1356,9/17/2015,2015,9,17,09_2015,17_09_2015,2015,2016,,Thursday,weekday,61,85,0,0,0.36
1357,9/18/2015,2015,9,18,09_2015,18_09_2015,2015,2016,,Friday,weekday,65,74,0,0,2.41
1358,9/19/2015,2015,9,19,09_2015,19_09_2015,2015,2016,,Saturday,weekend,53,71,0,0,0.05
1359,9/20/2015,2015,9,20,09_2015,20_09_2015,2015,2016,,Sunday,weekend,50,73,0,0,0
1360,9/21/2015,2015,9,21,09_2015,21_09_2015,2015,2016,,Monday,weekday,52,74,0,0,0
1361,9/22/2015,2015,9,22,09_2015,22_09_2015,2015,2016,,Tuesday,weekday,53,80,0,0,0
1362,9/23/2015,2015,9,23,09_2015,23_09_2015,2015,2016,,Wednesday,weekday,57,80,0,0,0
1363,9/24/2015,2015,9,24,09_2015,24_09_2015,2015,2016,,Thursday,weekday,56,76,0,0,0
1364,9/25/2015,2015,9,25,09_2015,25_09_2015,2015,2016,,Friday,weekday,60,73,0,0,0
1365,9/26/2015,2015,9,26,09_2015,26_09_2015,2015,2016,,Saturday,weekend,60,75,0,0,0
1366,9/27/2015,2015,9,27,09_2015,27_09_2015,2015,2016,,Sunday,weekend,61,74,0,0,0.001
1367,9/28/2015,2015,9,28,09_2015,28_09_2015,2015,2016,,Monday,weekday,64,77,0,0,0
1368,9/29/2015,2015,9,29,09_2015,29_09_2015,2015,2016,,Tuesday,weekday,55,68,0,0,0.4
1369,9/30/2015,2015,9,30,09_2015,30_09_2015,2015,2016,,Wednesday,weekday,52,61,0,0,0
1370,10/1/2015,2015,10,1,10_2015,01_10_2015,2015,2016,,Thursday,weekday,52,59,0,0,0
1371,10/2/2015,2015,10,2,10_2015,02_10_2015,2015,2016,,Friday,weekday,51,60,0,0,0
1372,10/3/2015,2015,10,3,10_2015,03_10_2015,2015,2016,,Saturday,weekend,48,54,0,0,0.01
1373,10/4/2015,2015,10,4,10_2015,04_10_2015,2015,2016,,Sunday,weekend,50,57,0,0,0
1374,10/5/2015,2015,10,5,10_2015,05_10_2015,2015,2016,,Monday,weekday,55,60,0,0,0
1375,10/6/2015,2015,10,6,10_2015,06_10_2015,2015,2016,,Tuesday,weekday,55,71,0,0,0.001
1376,10/7/2015,2015,10,7,10_2015,07_10_2015,2015,2016,,Wednesday,weekday,54,71,0,0,0
1377,10/8/2015,2015,10,8,10_2015,08_10_2015,2015,2016,,Thursday,weekday,50,77,0,0,0.05
1378,10/9/2015,2015,10,9,10_2015,09_10_2015,2015,2016,,Friday,weekday,47,64,0,0,0
1379,10/10/2015,2015,10,10,10_2015,10_10_2015,2015,2016,,Saturday,weekend,42,65,0,0,0
1380,10/11/2015,2015,10,11,10_2015,11_10_2015,2015,2016,,Sunday,weekend,51,79,0,0,0
1381,10/12/2015,2015,10,12,10_2015,12_10_2015,2015,2016,Columbus Day,Monday,weekday,53,75,0,0,0
1382,10/13/2015,2015,10,13,10_2015,13_10_2015,2015,2016,,Tuesday,weekday,47,63,0,0,0
1383,10/14/2015,2015,10,14,10_2015,14_10_2015,2015,2016,,Wednesday,weekday,42,63,0,0,0
1384,10/15/2015,2015,10,15,10_2015,15_10_2015,2015,2016,,Thursday,weekday,46,69,0,0,0.001
1385,10/16/2015,2015,10,16,10_2015,16_10_2015,2015,2016,,Friday,weekday,37,55,0,0,0
1386,10/17/2015,2015,10,17,10_2015,17_10_2015,2015,2016,,Saturday,weekend,33,53,0,0,0
1387,10/18/2015,2015,10,18,10_2015,18_10_2015,2015,2016,,Sunday,weekend,33,60,0,0,0
1388,10/19/2015,2015,10,19,10_2015,19_10_2015,2015,2016,,Monday,weekday,47,73,0,0,0
1389,10/20/2015,2015,10,20,10_2015,20_10_2015,2015,2016,,Tuesday,weekday,57,74,0,0,0.11
1390,10/21/2015,2015,10,21,10_2015,21_10_2015,2015,2016,,Wednesday,weekday,52,75,0,0,0.01
1391,10/22/2015,2015,10,22,10_2015,22_10_2015,2015,2016,,Thursday,weekday,51,62,0,0,0
1392,10/23/2015,2015,10,23,10_2015,23_10_2015,2015,2016,,Friday,weekday,52,64,0,0,0.16
1393,10/24/2015,2015,10,24,10_2015,24_10_2015,2015,2016,,Saturday,weekend,46,66,0,0,0.3
1394,10/25/2015,2015,10,25,10_2015,25_10_2015,2015,2016,,Sunday,weekend,41,62,0,0,0
1395,10/26/2015,2015,10,26,10_2015,26_10_2015,2015,2016,,Monday,weekday,37,61,0,0,0
1396,10/27/2015,2015,10,27,10_2015,27_10_2015,2015,2016,,Tuesday,weekday,50,56,0,0,0.49
1397,10/28/2015,2015,10,28,10_2015,28_10_2015,2015,2016,,Wednesday,weekday,37,56,0,0,0.33
1398,10/29/2015,2015,10,29,10_2015,29_10_2015,2015,2016,,Thursday,weekday,36,47,0,0,0.001
1399,10/30/2015,2015,10,30,10_2015,30_10_2015,2015,2016,,Friday,weekday,36,56,0,0,0
1400,10/31/2015,2015,10,31,10_2015,31_10_2015,2015,2016,,Saturday,weekend,45,52,0,0,0.77
1401,11/1/2015,2015,11,1,11_2015,01_11_2015,2015,2016,,Sunday,weekend,44,63,0,0,0
1402,11/2/2015,2015,11,2,11_2015,02_11_2015,2015,2016,,Monday,weekday,47,72,0,0,0
1403,11/3/2015,2015,11,3,11_2015,03_11_2015,2015,2016,,Tuesday,weekday,44,70,0,0,0
1404,11/4/2015,2015,11,4,11_2015,04_11_2015,2015,2016,,Wednesday,weekday,48,71,0,0,0
1405,11/5/2015,2015,11,5,11_2015,05_11_2015,2015,2016,,Thursday,weekday,59,70,0,0,0.001
1406,11/6/2015,2015,11,6,11_2015,06_11_2015,2015,2016,,Friday,weekday,41,65,0,0,0.16
1407,11/7/2015,2015,11,7,11_2015,07_11_2015,2015,2016,,Saturday,weekend,35,53,0,0,0
1408,11/8/2015,2015,11,8,11_2015,08_11_2015,2015,2016,,Sunday,weekend,28,52,0,0,0
1409,11/9/2015,2015,11,9,11_2015,09_11_2015,2015,2016,,Monday,weekday,29,56,0,0,0
1410,11/10/2015,2015,11,10,11_2015,10_11_2015,2015,2016,,Tuesday,weekday,32,56,0,0,0
1411,11/11/2015,2015,11,11,11_2015,11_11_2015,2015,2016,Veterans Day,Wednesday,weekday,36,63,0,0,0.42
1412,11/12/2015,2015,11,12,11_2015,12_11_2015,2015,2016,,Thursday,weekday,42,56,0,0,0.001
1413,11/13/2015,2015,11,13,11_2015,13_11_2015,2015,2016,,Friday,weekday,32,47,0,0,0
1414,11/14/2015,2015,11,14,11_2015,14_11_2015,2015,2016,,Saturday,weekend,25,57,0,0,0
1415,11/15/2015,2015,11,15,11_2015,15_11_2015,2015,2016,,Sunday,weekend,44,64,0,0,0
1416,11/16/2015,2015,11,16,11_2015,16_11_2015,2015,2016,,Monday,weekday,43,57,0,0,0.12
1417,11/17/2015,2015,11,17,11_2015,17_11_2015,2015,2016,,Tuesday,weekday,47,61,0,0,0.63
1418,11/18/2015,2015,11,18,11_2015,18_11_2015,2015,2016,,Wednesday,weekday,47,62,0,0,0.2
1419,11/19/2015,2015,11,19,11_2015,19_11_2015,2015,2016,,Thursday,weekday,35,47,0,0,0.001
1420,11/20/2015,2015,11,20,11_2015,20_11_2015,2015,2016,,Friday,weekday,31,40,4.2,0,0.28
1421,11/21/2015,2015,11,21,11_2015,21_11_2015,2015,2016,,Saturday,weekend,18,33,7,5.1,1.16
1422,11/22/2015,2015,11,22,11_2015,22_11_2015,2015,2016,,Sunday,weekend,7,27,0,7.1,0
1423,11/23/2015,2015,11,23,11_2015,23_11_2015,2015,2016,,Monday,weekday,25,37,0,7.1,0
1424,11/24/2015,2015,11,24,11_2015,24_11_2015,2015,2016,,Tuesday,weekday,21,41,0,5.1,0
1425,11/25/2015,2015,11,25,11_2015,25_11_2015,2015,2016,,Wednesday,weekday,29,52,0,3.9,0.001
1426,11/26/2015,2015,11,26,11_2015,26_11_2015,2015,2016,Thanksgiving Day,Thursday,weekday,48,60,0,0,0.42
1427,11/27/2015,2015,11,27,11_2015,27_11_2015,2015,2016,,Friday,weekday,34,56,0,0,0.84
1428,11/28/2015,2015,11,28,11_2015,28_11_2015,2015,2016,,Saturday,weekend,30,38,0,0,0
1429,11/29/2015,2015,11,29,11_2015,29_11_2015,2015,2016,,Sunday,weekend,25,41,0,0,0
1430,11/30/2015,2015,11,30,11_2015,30_11_2015,2015,2016,,Monday,weekday,38,44,0,0,0.26
1431,12/1/2015,2015,12,1,12_2015,01_12_2015,2015,2016,,Tuesday,weekday,37,43,0,0,0.18
1432,12/2/2015,2015,12,2,12_2015,02_12_2015,2015,2016,,Wednesday,weekday,31,38,1.3,0,0.21
1433,12/3/2015,2015,12,3,12_2015,03_12_2015,2015,2016,,Thursday,weekday,30,35,0,0,0
1434,12/4/2015,2015,12,4,12_2015,04_12_2015,2015,2016,,Friday,weekday,32,47,0,0,0
1435,12/5/2015,2015,12,5,12_2015,05_12_2015,2015,2016,,Saturday,weekend,29,46,0,0,0
1436,12/6/2015,2015,12,6,12_2015,06_12_2015,2015,2016,,Sunday,weekend,27,47,0,0,0
1437,12/7/2015,2015,12,7,12_2015,07_12_2015,2015,2016,,Monday,weekday,27,39,0,0,0.001
1438,12/8/2015,2015,12,8,12_2015,08_12_2015,2015,2016,,Tuesday,weekday,38,47,0,0,0
1439,12/9/2015,2015,12,9,12_2015,09_12_2015,2015,2016,,Wednesday,weekday,40,52,0,0,0
1440,12/10/2015,2015,12,10,12_2015,10_12_2015,2015,2016,,Thursday,weekday,41,57,0,0,0
1441,12/11/2015,2015,12,11,12_2015,11_12_2015,2015,2016,,Friday,weekday,41,51,0,0,0.001
1442,12/12/2015,2015,12,12,12_2015,12_12_2015,2015,2016,,Saturday,weekend,47,57,0,0,0.001
1443,12/13/2015,2015,12,13,12_2015,13_12_2015,2015,2016,,Sunday,weekend,48,61,0,0,0.85
1444,12/14/2015,2015,12,14,12_2015,14_12_2015,2015,2016,,Monday,weekday,42,61,0,0,0.39
1445,12/15/2015,2015,12,15,12_2015,15_12_2015,2015,2016,,Tuesday,weekday,39,43,0,0,0.001
1446,12/16/2015,2015,12,16,12_2015,16_12_2015,2015,2016,,Wednesday,weekday,35,53,0,0,0.12
1447,12/17/2015,2015,12,17,12_2015,17_12_2015,2015,2016,,Thursday,weekday,28,35,0,0,0
1448,12/18/2015,2015,12,18,12_2015,18_12_2015,2015,2016,,Friday,weekday,24,32,0.2,0,0.001
1449,12/19/2015,2015,12,19,12_2015,19_12_2015,2015,2016,,Saturday,weekend,15,30,0,0,0
1450,12/20/2015,2015,12,20,12_2015,20_12_2015,2015,2016,,Sunday,weekend,23,50,0,0,0.03
1451,12/21/2015,2015,12,21,12_2015,21_12_2015,2015,2016,,Monday,weekday,41,52,0,0,0.67
1452,12/22/2015,2015,12,22,12_2015,22_12_2015,2015,2016,,Tuesday,weekday,35,41,0,0,0.02
1453,12/23/2015,2015,12,23,12_2015,23_12_2015,2015,2016,,Wednesday,weekday,40,59,0,0,0.49
1454,12/24/2015,2015,12,24,12_2015,24_12_2015,2015,2016,,Thursday,weekday,34,42,0,0,0
1455,12/25/2015,2015,12,25,12_2015,25_12_2015,2015,2016,Christmas Day,Friday,weekday,32,44,0,0,0
1456,12/26/2015,2015,12,26,12_2015,26_12_2015,2015,2016,,Saturday,weekend,37,42,0,0,0.21
1457,12/27/2015,2015,12,27,12_2015,27_12_2015,2015,2016,,Sunday,weekend,35,40,0.001,0,0.14
1458,12/28/2015,2015,12,28,12_2015,28_12_2015,2015,2016,,Monday,weekday,31,39,1.9,0,1.47
1459,12/29/2015,2015,12,29,12_2015,29_12_2015,2015,2016,,Tuesday,weekday,29,39,0.001,1.2,0.001
1460,12/30/2015,2015,12,30,12_2015,30_12_2015,2015,2016,,Wednesday,weekday,27,29,1.1,1.2,0.09
1461,12/31/2015,2015,12,31,12_2015,31_12_2015,2015,2016,,Thursday,weekday,22,28,0.001,1,0.001
1462,1/1/2016,2016,1,1,01_2016,01_01_2016,2016,2016,"New Year's Day",Friday,weekday,19,31,0.001,1,0.001
1463,1/2/2016,2016,1,2,01_2016,02_01_2016,2016,2016,,Saturday,weekend,20,32,0,1.2,0
1464,1/3/2016,2016,1,3,01_2016,03_01_2016,2016,2016,,Sunday,weekend,22,29,0.001,1.2,0.001
1465,1/4/2016,2016,1,4,01_2016,04_01_2016,2016,2016,,Monday,weekday,22,31,0.001,1.2,0.001
1466,1/5/2016,2016,1,5,01_2016,05_01_2016,2016,2016,,Tuesday,weekday,17,33,0,1.2,0
1467,1/6/2016,2016,1,6,01_2016,06_01_2016,2016,2016,,Wednesday,weekday,21,36,0,1.2,0
1468,1/7/2016,2016,1,7,01_2016,07_01_2016,2016,2016,,Thursday,weekday,34,41,0,1.2,0.01
1469,1/8/2016,2016,1,8,01_2016,08_01_2016,2016,2016,,Friday,weekday,36,42,0,0,0.19
1470,1/9/2016,2016,1,9,01_2016,09_01_2016,2016,2016,,Saturday,weekend,23,40,1.7,0,0.27
1471,1/10/2016,2016,1,10,01_2016,10_01_2016,2016,2016,,Sunday,weekend,2,23,0.001,1.2,0.001
1472,1/11/2016,2016,1,11,01_2016,11_01_2016,2016,2016,,Monday,weekday,-1,24,3.1,1.2,0.11
1473,1/12/2016,2016,1,12,01_2016,12_01_2016,2016,2016,,Tuesday,weekday,3,20,0.1,3.1,0.01
1474,1/13/2016,2016,1,13,01_2016,13_01_2016,2016,2016,,Wednesday,weekday,-2,25,0.1,3.1,0.001
1475,1/14/2016,2016,1,14,01_2016,14_01_2016,2016,2016,,Thursday,weekday,24,44,0,2,0
1476,1/15/2016,2016,1,15,01_2016,15_01_2016,2016,2016,,Friday,weekday,30,43,0.001,0,0.01
1477,1/16/2016,2016,1,16,01_2016,16_01_2016,2016,2016,,Saturday,weekend,9,30,0,0,0
1478,1/17/2016,2016,1,17,01_2016,17_01_2016,2016,2016,,Sunday,weekend,-1,8,0,0,0
1479,1/18/2016,2016,1,18,01_2016,18_01_2016,2016,2016,Martin Luther King Jr. Day,Monday,weekday,-4,7,0,0,0
1480,1/19/2016,2016,1,19,01_2016,19_01_2016,2016,2016,,Tuesday,weekday,0,17,0,0,0
1481,1/20/2016,2016,1,20,01_2016,20_01_2016,2016,2016,,Wednesday,weekday,12,23,0.9,0,0.05
1482,1/21/2016,2016,1,21,01_2016,21_01_2016,2016,2016,,Thursday,weekday,9,29,0,0,0
1483,1/22/2016,2016,1,22,01_2016,22_01_2016,2016,2016,,Friday,weekday,19,30,0.4,0,0.02
1484,1/23/2016,2016,1,23,01_2016,23_01_2016,2016,2016,,Saturday,weekend,20,33,0.001,0,0.001
1485,1/24/2016,2016,1,24,01_2016,24_01_2016,2016,2016,,Sunday,weekend,24,34,0,0,0
1486,1/25/2016,2016,1,25,01_2016,25_01_2016,2016,2016,,Monday,weekday,24,41,0,0,0.13
1487,1/26/2016,2016,1,26,01_2016,26_01_2016,2016,2016,,Tuesday,weekday,24,36,0.001,0,0.02
1488,1/27/2016,2016,1,27,01_2016,27_01_2016,2016,2016,,Wednesday,weekday,23,34,0.001,0,0.001
1489,1/28/2016,2016,1,28,01_2016,28_01_2016,2016,2016,,Thursday,weekday,29,39,0.001,0,0.001
1490,1/29/2016,2016,1,29,01_2016,29_01_2016,2016,2016,,Friday,weekday,20,35,0.001,0,0.001
1491,1/30/2016,2016,1,30,01_2016,30_01_2016,2016,2016,,Saturday,weekend,35,46,0,0,0.001
1492,1/31/2016,2016,1,31,01_2016,31_01_2016,2016,2016,,Sunday,weekend,33,48,0,0,0.02
1493,2/1/2016,2016,2,1,02_2016,01_02_2016,2016,2016,,Monday,weekday,30,45,0,0,0
1494,2/2/2016,2016,2,2,02_2016,02_02_2016,2016,2016,,Tuesday,weekday,32,38,0,0,0.79
1495,2/3/2016,2016,2,3,02_2016,03_02_2016,2016,2016,,Wednesday,weekday,28,37,0.001,0,0.02
1496,2/4/2016,2016,2,4,02_2016,04_02_2016,2016,2016,,Thursday,weekday,19,32,0,0,0
1497,2/5/2016,2016,2,5,02_2016,05_02_2016,2016,2016,,Friday,weekday,25,34,0.001,T,0.001
